question_set,question,choice,"Organization","Issue area","Financial transparency","Accountability","Funding sources","Relationship with host government"
65,6,2,3,4,1,1,3,1
65,6,3,1,3,1,2,3,1
65,7,1,4,2,2,1,1,1
65,7,2,4,1,1,1,1,3
65,7,3,3,2,1,1,3,2
65,8,1,3,1,2,1,2,3
65,8,2,1,3,1,1,2,3
65,8,3,3,1,1,2,3,1
65,9,1,4,4,1,1,2,3
65,9,2,1,4,2,1,2,1
65,9,3,1,1,1,2,1,2
65,10,1,4,2,1,1,1,2
65,10,2,3,3,2,1,2,2
65,10,3,2,3,2,1,3,2
65,11,1,2,1,1,1,2,3
65,11,2,1,4,2,2,1,1
65,11,3,4,2,2,2,3,2
65,12,1,4,2,1,1,1,1
65,12,2,1,3,1,2,3,1
65,12,3,1,4,1,2,1,2
66,1,1,1,1,2,2,1,1
66,1,2,2,4,2,1,1,3
66,1,3,4,1,2,2,2,2
66,2,1,4,1,1,1,3,2
66,2,2,3,4,1,2,3,2
66,2,3,1,4,1,2,2,3
66,3,1,3,3,2,2,2,1
66,3,2,3,1,1,1,2,2
66,3,3,2,2,1,1,2,1
66,4,1,3,2,1,1,3,2
66,4,2,3,2,2,1,3,1
66,4,3,1,3,1,1,1,3
66,5,1,2,3,1,2,3,1
66,5,2,1,3,1,2,3,2
66,5,3,1,4,1,2,2,2
66,6,1,2,3,1,1,2,3
66,6,2,4,2,1,2,1,2
66,6,3,1,3,1,1,1,2
66,7,1,2,3,2,1,3,2
66,7,2,4,2,2,2,2,3
66,7,3,1,1,2,2,3,1
66,8,1,1,2,2,2,2,1
66,8,2,4,4,2,2,1,3
66,8,3,4,1,1,2,2,1
66,9,1,3,1,2,1,3,3
66,9,2,4,2,2,1,1,2
66,9,3,2,4,2,2,3,3
66,10,1,3,4,1,2,1,3
66,10,2,4,3,1,1,3,3
66,10,3,1,1,2,1,3,1
66,11,1,3,4,2,2,1,2
66,11,2,2,4,2,1,1,3
66,11,3,2,1,2,1,2,1
66,12,1,3,2,1,1,1,1
66,12,2,4,3,2,2,2,1
66,12,3,2,2,1,1,1,3
67,1,1,1,1,1,1,3,3
67,1,2,3,1,2,2,2,2
67,1,3,2,4,1,2,1,1
67,2,1,4,4,1,2,3,3
67,2,2,2,2,2,2,3,3
67,2,3,2,2,1,1,3,2
67,3,1,4,1,2,2,3,2
67,3,2,2,4,1,2,2,1
67,3,3,3,1,2,2,2,2
67,4,1,3,2,1,1,1,1
67,4,2,4,1,1,1,3,1
67,4,3,2,1,1,1,1,3
67,5,1,3,3,2,2,2,2
67,5,2,2,2,1,2,1,2
67,5,3,3,2,2,1,1,3
67,6,1,2,4,2,2,2,1
67,6,2,1,1,2,2,1,1
67,6,3,1,2,1,1,2,2
67,7,1,1,3,2,1,3,1
67,7,2,3,4,2,2,1,1
67,7,3,3,4,2,2,1,3
67,8,1,1,1,1,1,2,3
67,8,2,1,3,1,1,2,1
67,8,3,4,3,2,2,3,1
67,9,1,1,3,2,1,1,2
67,9,2,4,2,1,1,2,2
67,9,3,1,2,2,1,3,2
67,10,1,2,3,2,1,3,3
67,10,2,1,3,2,2,3,2
67,10,3,3,3,1,2,3,1
67,11,1,4,3,2,2,1,3
67,11,2,4,4,1,1,1,3
67,11,3,4,4,1,2,1,1
67,12,1,3,1,2,1,2,3
67,12,2,4,4,1,1,2,3
67,12,3,2,2,1,1,2,2
68,1,1,3,2,2,1,2,1
68,1,2,1,1,2,1,3,2
68,1,3,2,4,1,1,1,1
68,2,1,2,4,1,1,2,3
68,2,2,4,3,1,2,1,2
68,2,3,2,1,1,2,1,3
68,3,1,4,3,1,2,1,3
68,3,2,1,1,1,2,2,2
68,3,3,1,3,2,2,2,3
68,4,1,3,4,1,2,3,3
68,4,2,1,1,1,2,3,1
68,4,3,3,2,1,1,2,3
68,5,1,3,4,2,1,1,1
68,5,2,4,1,2,2,3,3
68,5,3,4,1,2,2,2,2
68,6,1,4,4,2,1,2,3
68,6,2,3,2,2,1,3,3
68,6,3,4,2,2,1,3,3
68,7,1,2,1,1,2,2,2
68,7,2,4,4,2,2,1,2
68,7,3,2,3,2,2,3,2
68,8,1,3,2,1,2,1,2
68,8,2,1,3,2,1,2,2
68,8,3,4,1,2,1,3,2
68,9,1,3,2,2,2,1,3
68,9,2,2,2,1,2,2,2
68,9,3,2,2,1,1,1,3
68,10,1,1,3,2,2,2,1
68,10,2,3,1,1,1,1,1
68,10,3,1,4,2,1,3,1
68,11,1,1,3,1,1,1,1
68,11,2,3,2,2,2,2,1
68,11,3,1,3,1,1,3,1
68,12,1,4,3,1,1,1,1
68,12,2,2,4,1,1,3,2
68,12,3,2,4,2,2,3,1
69,1,1,1,1,2,2,2,1
69,1,2,3,1,1,2,3,3
69,1,3,4,3,2,1,2,1
69,2,1,4,3,1,2,3,2
69,2,2,2,1,1,1,1,2
69,2,3,3,2,1,1,2,2
69,3,1,2,2,1,1,1,1
69,3,2,3,2,1,1,2,1
69,3,3,2,4,1,1,2,3
69,4,1,4,3,2,2,3,2
69,4,2,2,4,2,1,2,1
69,4,3,4,3,2,2,3,3
69,5,1,3,3,1,1,1,2
69,5,2,1,3,1,1,1,1
69,5,3,1,2,2,1,2,2
69,6,1,1,1,2,2,1,1
69,6,2,2,3,2,2,3,1
69,6,3,1,1,1,2,3,3
69,7,1,3,1,2,2,1,2
69,7,2,1,4,1,2,1,3
69,7,3,1,1,2,2,1,3
69,8,1,4,1,1,1,1,2
69,8,2,1,4,2,2,3,3
69,8,3,2,4,2,1,3,2
69,9,1,4,2,2,2,1,1
69,9,2,3,3,1,2,3,2
69,9,3,4,2,1,1,2,3
69,10,1,2,4,2,1,2,3
69,10,2,2,2,2,2,1,2
69,10,3,3,4,2,2,2,3
69,11,1,3,2,2,2,3,2
69,11,2,3,4,1,1,3,3
69,11,3,2,4,2,1,1,1
69,12,1,1,1,1,2,3,1
69,12,2,4,2,1,1,2,1
69,12,3,4,3,1,1,2,3
70,1,1,4,2,1,2,1,1
70,1,2,1,4,2,2,1,3
70,1,3,4,2,1,1,1,1
70,2,1,2,3,2,1,2,2
70,2,2,3,4,2,2,3,1
70,2,3,1,3,2,2,2,3
70,3,1,4,3,1,1,3,1
70,3,2,1,1,2,2,1,2
70,3,3,2,1,1,1,2,3
70,4,1,4,4,2,1,1,3
70,4,2,2,3,1,1,1,2
70,4,3,1,2,1,2,2,1
70,5,1,2,4,1,1,3,2
70,5,2,3,1,2,1,2,2
70,5,3,1,1,1,2,2,3
70,6,1,4,1,1,2,1,2
70,6,2,4,1,1,1,2,1
70,6,3,4,3,2,1,3,2
70,7,1,4,4,1,2,3,3
70,7,2,1,4,2,2,3,1
70,7,3,1,1,2,2,3,2
70,8,1,4,3,2,2,1,1
70,8,2,3,4,1,2,3,3
70,8,3,1,2,2,1,3,1
70,9,1,3,2,2,1,3,2
70,9,2,2,3,1,1,1,2
70,9,3,3,2,1,2,3,3
70,10,1,2,2,1,2,2,1
70,10,2,1,4,2,1,2,1
70,10,3,2,2,1,1,1,2
70,11,1,3,3,2,2,2,3
70,11,2,3,1,2,1,1,3
70,11,3,2,3,2,2,2,3
70,12,1,3,1,2,1,2,1
70,12,2,3,4,1,2,3,2
70,12,3,2,2,1,1,1,3
71,1,1,3,1,2,1,1,1
71,1,2,4,4,2,2,3,1
71,1,3,4,4,1,1,3,1
71,2,1,3,3,1,1,2,1
71,2,2,2,1,2,1,3,2
71,2,3,2,1,2,1,1,3
71,3,1,3,1,1,2,1,1
71,3,2,3,4,2,2,2,2
71,3,3,2,1,1,1,3,2
71,4,1,2,2,2,2,1,2
71,4,2,1,2,2,1,1,2
71,4,3,3,2,1,1,1,3
71,5,1,2,3,1,1,2,2
71,5,2,1,4,2,2,3,2
71,5,3,4,1,2,2,3,1
71,6,1,2,3,2,2,3,2
71,6,2,1,1,1,2,2,3
71,6,3,3,2,1,2,2,1
71,7,1,3,3,2,1,1,1
71,7,2,3,4,1,2,3,1
71,7,3,1,1,1,2,2,2
71,8,1,3,2,2,2,3,3
71,8,2,4,3,1,2,2,2
71,8,3,1,3,2,1,1,1
71,9,1,4,3,2,1,3,3
71,9,2,2,4,1,2,3,3
71,9,3,1,4,2,1,3,3
71,10,1,1,3,1,1,2,3
71,10,2,4,2,1,2,1,3
71,10,3,2,4,2,1,2,1
71,11,1,4,3,1,1,2,2
71,11,2,1,2,2,2,2,3
71,11,3,2,1,1,2,2,3
71,12,1,1,2,2,2,1,3
71,12,2,4,4,1,1,1,1
71,12,3,4,2,1,1,1,2
72,1,1,1,4,2,2,1,1
72,1,2,2,2,1,1,2,3
72,1,3,1,2,1,2,3,2
72,2,1,1,3,2,1,3,2
72,2,2,2,1,2,2,1,3
72,2,3,3,3,1,2,3,3
72,3,1,4,2,2,2,3,1
72,3,2,4,4,1,1,2,1
72,3,3,3,3,2,2,1,3
72,4,1,3,3,2,1,3,1
72,4,2,2,2,1,2,3,3
72,4,3,1,4,1,2,3,3
72,5,1,2,2,2,1,1,1
72,5,2,1,2,1,1,2,1
72,5,3,3,2,1,2,2,3
72,6,1,2,3,2,1,2,1
72,6,2,2,4,1,2,3,1
72,6,3,3,1,1,2,1,2
72,7,1,4,1,1,1,1,3
72,7,2,2,4,2,2,1,1
72,7,3,4,4,1,1,2,3
72,8,1,2,1,2,2,2,2
72,8,2,1,4,1,1,1,1
72,8,3,3,1,1,1,1,2
72,9,1,3,3,1,1,3,3
72,9,2,4,1,2,2,3,2
72,9,3,3,1,2,1,2,1
72,10,1,3,2,1,2,3,2
72,10,2,4,4,1,2,1,2
72,10,3,1,3,2,2,1,1
72,11,1,1,3,2,1,2,3
72,11,2,2,2,2,1,2,2
72,11,3,1,4,1,1,1,2
72,12,1,4,1,2,1,2,3
72,12,2,4,3,2,1,2,2
72,12,3,4,1,2,2,3,2
73,1,1,3,3,1,2,3,2
73,1,2,1,1,1,1,1,2
73,1,3,2,1,1,2,1,3
73,2,1,3,4,2,2,2,2
73,2,2,4,3,1,1,2,2
73,2,3,2,3,1,2,1,3
73,3,1,1,4,1,2,2,1
73,3,2,2,2,2,1,3,1
73,3,3,3,3,1,1,1,3
73,4,1,3,1,1,2,3,1
73,4,2,2,4,2,2,3,3
73,4,3,3,3,1,2,3,2
73,5,1,4,4,1,1,2,1
73,5,2,1,2,1,1,3,1
73,5,3,2,2,1,1,3,1
73,6,1,1,1,2,2,2,3
73,6,2,4,1,2,1,1,1
73,6,3,4,2,2,1,1,2
73,7,1,3,2,1,2,3,3
73,7,2,4,3,2,2,1,3
73,7,3,4,3,1,1,1,3
73,8,1,4,4,2,1,3,2
73,8,2,1,4,1,1,3,2
73,8,3,1,4,2,2,2,3
73,9,1,3,1,2,1,1,2
73,9,2,1,4,1,2,2,2
73,9,3,4,1,2,2,1,3
73,10,1,2,3,2,1,2,1
73,10,2,2,3,2,1,2,2
73,10,3,2,1,2,2,2,1
73,11,1,1,1,2,1,2,1
73,11,2,3,2,2,2,3,3
73,11,3,4,2,2,1,1,1
73,12,1,3,2,1,2,1,1
73,12,2,1,2,1,2,2,3
73,12,3,2,4,2,1,3,2
74,1,1,1,1,1,1,1,1
74,1,2,2,1,2,2,1,2
74,1,3,2,2,2,2,2,3
74,2,1,1,1,1,1,2,1
74,2,2,3,2,2,1,1,1
74,2,3,1,1,1,1,2,2
74,3,1,4,3,1,2,2,3
74,3,2,2,3,2,1,3,1
74,3,3,3,2,1,1,1,3
74,4,1,3,2,2,1,2,1
74,4,2,2,3,1,2,2,3
74,4,3,3,2,2,2,2,3
74,5,1,1,4,2,2,3,3
74,5,2,1,4,1,2,1,2
74,5,3,4,1,1,1,3,2
74,6,1,1,2,2,2,3,3
74,6,2,4,3,1,2,3,2
74,6,3,4,1,2,2,3,1
74,7,1,2,1,1,1,3,2
74,7,2,3,1,2,1,1,2
74,7,3,3,4,1,2,3,1
74,8,1,4,3,2,1,3,1
74,8,2,4,4,1,1,1,2
74,8,3,1,2,2,1,3,3
74,9,1,2,4,1,1,3,3
74,9,2,2,1,2,2,2,1
74,9,3,2,2,1,2,1,3
74,10,1,4,3,2,1,1,1
74,10,2,3,4,1,1,1,1
74,10,3,1,4,2,1,1,2
74,11,1,1,4,1,2,2,3
74,11,2,4,3,2,2,2,3
74,11,3,4,4,2,2,2,1
74,12,1,3,3,1,1,2,2
74,12,2,3,2,1,2,1,2
74,12,3,2,3,2,2,3,2
75,1,1,1,2,1,1,1,2
75,1,2,4,2,1,2,3,3
75,1,3,1,4,1,1,2,3
75,2,1,2,1,1,2,3,1
75,2,2,1,3,1,2,2,2
75,2,3,2,4,2,1,2,1
75,3,1,2,2,2,1,2,1
75,3,2,3,1,2,2,3,2
75,3,3,1,4,2,2,1,2
75,4,1,1,3,1,2,3,3
75,4,2,4,2,1,2,3,1
75,4,3,3,1,2,1,2,2
75,5,1,2,3,1,2,1,1
75,5,2,2,2,2,1,1,3
75,5,3,2,3,2,2,3,2
75,6,1,3,2,1,2,1,3
75,6,2,3,4,2,1,3,1
75,6,3,4,1,2,2,1,3
75,7,1,3,4,2,1,3,3
75,7,2,4,2,2,2,1,1
75,7,3,1,3,2,1,1,2
75,8,1,4,2,1,1,2,1
75,8,2,4,3,1,2,3,1
75,8,3,3,1,1,2,2,3
75,9,1,3,1,1,2,2,2
75,9,2,4,4,1,1,1,3
75,9,3,4,2,1,2,2,2
75,10,1,1,1,1,1,2,3
75,10,2,1,4,1,2,3,1
75,10,3,2,3,2,1,1,1
75,11,1,4,3,2,1,3,3
75,11,2,3,3,2,1,1,3
75,11,3,1,4,2,1,2,2
75,12,1,2,1,1,1,1,1
75,12,2,3,1,2,2,3,2
75,12,3,2,4,2,1,2,2
76,1,1,4,2,2,1,1,3
76,1,2,3,2,1,2,1,2
76,1,3,2,4,2,2,3,2
76,2,1,4,1,2,2,2,2
76,2,2,2,3,2,1,1,1
76,2,3,3,2,2,1,3,3
76,3,1,2,4,1,1,2,3
76,3,2,3,1,1,2,2,3
76,3,3,1,4,1,2,3,2
76,4,1,1,2,1,2,1,2
76,4,2,4,1,2,1,3,2
76,4,3,3,4,2,1,3,3
76,5,1,2,1,1,1,2,3
76,5,2,2,3,2,1,2,1
76,5,3,1,1,2,2,2,1
76,6,1,1,4,1,1,1,3
76,6,2,4,4,1,2,2,3
76,6,3,4,2,2,1,3,3
76,7,1,1,2,2,2,1,2
76,7,2,3,3,2,2,2,3
76,7,3,2,2,1,2,3,1
76,8,1,2,3,2,1,3,1
76,8,2,2,1,1,1,3,2
76,8,3,3,3,2,1,1,1
76,9,1,4,4,1,2,1,1
76,9,2,1,2,2,2,1,1
76,9,3,3,1,2,2,1,1
76,10,1,2,4,1,2,3,1
76,10,2,3,1,2,2,2,1
76,10,3,4,3,1,1,3,1
76,11,1,4,4,2,1,2,3
76,11,2,1,3,1,1,1,2
76,11,3,1,2,1,2,1,3
76,12,1,3,1,1,2,3,2
76,12,2,4,3,1,1,2,2
76,12,3,1,3,1,1,2,2
77,1,1,2,3,2,2,1,1
77,1,2,1,1,2,1,2,3
77,1,3,2,1,2,1,1,3
77,2,1,4,3,2,2,3,1
77,2,2,1,2,2,2,3,2
77,2,3,3,4,1,2,1,3
77,3,1,3,1,1,2,2,3
77,3,2,3,3,2,2,1,3
77,3,3,1,4,2,1,1,1
77,4,1,4,2,2,1,2,2
77,4,2,2,2,1,2,3,1
77,4,3,3,2,1,2,3,1
77,5,1,3,3,2,1,3,3
77,5,2,1,4,2,2,2,2
77,5,3,4,4,1,1,3,3
77,6,1,4,3,2,2,2,2
77,6,2,4,2,1,1,2,2
77,6,3,3,2,2,1,1,1
77,7,1,2,2,2,2,2,2
77,7,2,3,1,2,1,1,3
77,7,3,2,3,2,1,1,2
77,8,1,3,1,1,1,1,1
77,8,2,4,2,1,2,2,1
77,8,3,4,1,1,2,2,2
77,9,1,2,1,1,1,3,3
77,9,2,2,2,1,2,2,2
77,9,3,1,1,1,1,2,1
77,10,1,2,3,1,2,3,3
77,10,2,1,4,2,1,3,1
77,10,3,4,4,1,1,3,1
77,11,1,2,3,1,2,2,2
77,11,2,1,4,2,2,1,2
77,11,3,1,4,2,1,3,2
77,12,1,4,3,1,2,2,3
77,12,2,1,2,1,2,1,1
77,12,3,3,4,1,1,1,2
78,1,1,1,2,1,2,1,2
78,1,2,2,4,2,2,1,1
78,1,3,4,2,1,2,3,1
78,2,1,4,1,2,2,2,2
78,2,2,4,3,1,2,1,1
78,2,3,1,2,2,1,3,1
78,3,1,2,4,1,1,3,1
78,3,2,1,4,1,2,2,3
78,3,3,2,2,1,1,2,3
78,4,1,2,4,2,1,2,1
78,4,2,2,2,2,2,2,2
78,4,3,1,3,2,1,1,3
78,5,1,3,4,1,2,2,2
78,5,2,4,4,1,2,2,3
78,5,3,3,1,1,2,3,1
78,6,1,3,1,1,1,1,1
78,6,2,2,1,2,2,1,2
78,6,3,1,1,1,2,1,1
78,7,1,3,2,1,2,3,2
78,7,2,4,1,1,1,2,2
78,7,3,1,1,2,1,1,2
78,8,1,3,4,2,1,3,3
78,8,2,4,3,2,1,1,3
78,8,3,3,4,2,1,3,2
78,9,1,4,3,2,2,3,3
78,9,2,3,1,2,1,2,3
78,9,3,3,3,2,1,2,3
78,10,1,1,3,2,1,3,2
78,10,2,1,2,2,1,3,1
78,10,3,3,4,2,2,3,2
78,11,1,4,1,1,2,2,3
78,11,2,2,3,1,2,1,1
78,11,3,1,3,1,1,1,1
78,12,1,4,2,1,1,3,2
78,12,2,2,3,2,2,2,3
78,12,3,2,2,1,1,1,3
79,1,1,3,2,2,2,2,1
79,1,2,4,3,2,1,2,2
79,1,3,3,1,2,2,3,1
79,2,1,2,1,1,2,2,1
79,2,2,2,4,2,2,1,2
79,2,3,3,2,1,1,1,1
79,3,1,4,3,2,1,2,2
79,3,2,1,4,1,2,2,3
79,3,3,1,3,2,1,3,1
79,4,1,1,1,1,1,1,3
79,4,2,4,2,2,1,2,1
79,4,3,1,3,2,1,2,3
79,5,1,4,1,2,1,1,2
79,5,2,2,2,1,1,1,3
79,5,3,2,2,1,1,3,3
79,6,1,3,1,1,2,2,3
79,6,2,3,4,1,2,3,2
79,6,3,4,4,2,2,2,2
79,7,1,1,3,1,2,3,1
79,7,2,4,1,2,1,3,2
79,7,3,1,2,1,1,1,3
79,8,1,2,4,1,2,3,3
79,8,2,3,2,1,2,3,3
79,8,3,3,4,1,1,2,2
79,9,1,2,3,2,1,1,2
79,9,2,1,3,1,1,1,2
79,9,3,3,4,2,1,1,2
79,10,1,2,4,1,2,3,3
79,10,2,1,1,2,1,2,1
79,10,3,4,3,2,2,3,1
79,11,1,2,3,2,2,1,2
79,11,2,4,1,2,2,1,1
79,11,3,4,2,2,2,3,1
79,12,1,3,1,1,2,1,3
79,12,2,2,4,1,2,3,3
79,12,3,1,2,1,1,2,1
80,1,1,2,1,1,2,2,1
80,1,2,1,3,2,1,2,1
80,1,3,1,4,1,1,3,2
80,2,1,3,3,2,2,2,1
80,2,2,4,4,2,2,3,3
80,2,3,3,3,1,2,1,3
80,3,1,2,2,1,2,2,1
80,3,2,2,4,1,1,3,1
80,3,3,4,4,1,2,1,3
80,4,1,3,3,1,1,2,2
80,4,2,1,4,2,2,3,3
80,4,3,4,4,2,1,2,3
80,5,1,3,2,2,2,3,2
80,5,2,4,4,1,1,3,3
80,5,3,3,2,1,1,3,3
80,6,1,1,4,2,1,1,1
80,6,2,4,1,2,1,1,2
80,6,3,2,1,2,1,2,2
80,7,1,3,4,1,2,2,1
80,7,2,4,1,2,2,3,1
80,7,3,3,3,1,2,1,3
80,8,1,1,1,1,1,3,2
80,8,2,3,2,1,1,1,1
80,8,3,3,3,2,1,1,3
80,9,1,2,2,2,1,3,1
80,9,2,4,3,1,1,1,2
80,9,3,4,2,2,2,2,3
80,10,1,4,1,1,1,1,2
80,10,2,1,2,2,2,2,3
80,10,3,1,2,2,1,3,2
80,11,1,1,1,2,2,2,1
80,11,2,2,1,1,1,1,2
80,11,3,1,1,2,2,1,2
80,12,1,2,2,1,2,3,3
80,12,2,2,3,1,2,1,2
80,12,3,2,3,2,2,2,1
81,1,1,1,2,1,2,1,1
81,1,2,4,4,2,2,2,1
81,1,3,3,2,2,2,3,2
81,2,1,2,1,2,1,3,2
81,2,2,4,4,2,2,2,2
81,2,3,3,2,2,1,3,2
81,3,1,4,3,1,1,2,3
81,3,2,1,4,1,1,1,3
81,3,3,2,3,1,2,2,3
81,4,1,3,4,2,2,3,2
81,4,2,2,3,1,1,3,3
81,4,3,3,2,1,2,2,2
81,5,1,4,4,2,1,3,3
81,5,2,3,2,1,2,1,1
81,5,3,2,1,1,1,3,2
81,6,1,1,3,1,1,3,3
81,6,2,4,1,1,2,1,3
81,6,3,4,2,2,1,3,2
81,7,1,1,3,2,2,3,1
81,7,2,2,2,2,2,1,2
81,7,3,4,1,1,2,2,3
81,8,1,1,1,2,2,1,1
81,8,2,2,1,2,1,2,3
81,8,3,1,2,1,1,1,1
81,9,1,4,2,2,2,2,1
81,9,2,3,3,1,2,3,1
81,9,3,3,1,1,1,1,3
81,10,1,2,3,2,2,2,3
81,10,2,1,1,1,1,2,1
81,10,3,1,1,2,2,1,3
81,11,1,1,3,2,2,2,2
81,11,2,4,4,1,1,1,1
81,11,3,2,3,2,1,3,1
81,12,1,2,4,1,1,1,2
81,12,2,3,4,1,1,2,1
81,12,3,3,4,2,1,1,2
82,1,1,3,4,2,2,3,2
82,1,2,2,2,1,2,1,3
82,1,3,3,2,2,1,3,1
82,2,1,4,3,1,2,2,1
82,2,2,3,1,2,2,3,2
82,2,3,3,4,1,1,1,2
82,3,1,4,1,1,1,2,1
82,3,2,3,1,1,2,1,1
82,3,3,4,3,2,1,3,2
82,4,1,2,4,1,1,2,2
82,4,2,1,3,2,2,2,3
82,4,3,2,4,2,2,3,2
82,5,1,3,2,1,1,1,3
82,5,2,1,1,2,1,2,1
82,5,3,4,3,2,2,2,3
82,6,1,2,3,2,1,3,2
82,6,2,2,4,2,2,1,2
82,6,3,2,3,1,2,3,2
82,7,1,2,2,1,2,1,1
82,7,2,3,2,1,1,1,3
82,7,3,3,4,1,1,2,1
82,8,1,4,1,1,1,2,3
82,8,2,1,1,2,1,1,3
82,8,3,4,3,2,1,2,3
82,9,1,1,3,1,2,2,3
82,9,2,1,4,1,1,1,3
82,9,3,1,2,1,2,3,3
82,10,1,4,2,1,2,3,1
82,10,2,3,1,1,1,1,3
82,10,3,1,2,2,2,3,2
82,11,1,1,4,2,2,3,1
82,11,2,1,4,2,1,3,1
82,11,3,4,1,2,2,1,2
82,12,1,4,1,2,2,2,2
82,12,2,2,3,1,1,1,1
82,12,3,2,2,2,1,2,1
83,1,1,3,2,2,1,1,3
83,1,2,1,3,1,2,3,1
83,1,3,2,1,2,2,1,3
83,2,1,2,1,2,2,1,1
83,2,2,4,4,2,1,2,2
83,2,3,1,2,2,2,3,2
83,3,1,3,4,2,1,2,2
83,3,2,2,2,2,2,1,3
83,3,3,4,3,2,1,1,1
83,4,1,3,1,2,1,2,1
83,4,2,1,1,1,1,3,2
83,4,3,4,1,1,1,3,3
83,5,1,3,4,1,1,2,2
83,5,2,4,1,2,2,1,1
83,5,3,4,3,2,2,3,2
83,6,1,1,1,2,1,3,1
83,6,2,3,4,2,2,3,3
83,6,3,1,3,2,1,1,1
83,7,1,4,4,2,1,1,1
83,7,2,4,1,1,2,3,2
83,7,3,2,2,1,2,3,2
83,8,1,2,4,1,1,2,3
83,8,2,1,2,1,2,2,2
83,8,3,4,2,1,1,3,1
83,9,1,3,2,1,2,2,1
83,9,2,2,4,1,2,1,3
83,9,3,1,3,1,1,2,3
83,10,1,1,1,2,2,2,3
83,10,2,2,2,2,2,1,3
83,10,3,3,3,2,1,2,1
83,11,1,2,3,1,2,3,3
83,11,2,3,3,1,1,1,2
83,11,3,1,4,1,2,3,2
83,12,1,3,3,1,2,1,2
83,12,2,2,2,1,1,2,1
83,12,3,4,4,1,1,2,3
84,1,1,1,4,2,1,2,3
84,1,2,3,1,1,2,2,2
84,1,3,2,1,1,2,3,1
84,2,1,1,4,1,2,3,1
84,2,2,2,3,2,1,2,3
84,2,3,3,2,1,2,2,2
84,3,1,4,4,2,1,3,3
84,3,2,2,4,1,2,1,1
84,3,3,2,2,1,1,2,3
84,4,1,3,3,2,1,1,3
84,4,2,1,1,1,2,1,1
84,4,3,4,2,2,1,3,2
84,5,1,4,3,2,1,2,2
84,5,2,4,1,1,2,2,2
84,5,3,3,1,1,1,2,1
84,6,1,1,2,2,2,3,3
84,6,2,4,3,1,2,3,2
84,6,3,3,1,2,2,3,3
84,7,1,2,2,1,2,1,2
84,7,2,1,4,1,2,1,3
84,7,3,4,1,1,1,1,2
84,8,1,4,2,2,2,3,3
84,8,2,4,4,1,2,3,2
84,8,3,3,2,1,2,3,3
84,9,1,2,4,1,1,2,1
84,9,2,2,3,2,1,2,1
84,9,3,3,3,2,1,1,1
84,10,1,2,1,2,1,2,1
84,10,2,3,3,2,1,1,2
84,10,3,1,2,1,2,3,1
84,11,1,1,4,2,2,1,1
84,11,2,1,4,2,1,1,2
84,11,3,1,3,2,1,3,3
84,12,1,2,2,2,1,2,1
84,12,2,3,1,2,1,1,2
84,12,3,4,3,1,2,1,3
85,1,1,3,1,2,1,3,3
85,1,2,4,4,2,1,2,2
85,1,3,1,3,2,2,3,3
85,2,1,1,1,1,2,1,3
85,2,2,2,2,1,1,3,1
85,2,3,1,3,1,1,3,3
85,3,1,4,4,2,1,2,1
85,3,2,1,1,2,2,2,2
85,3,3,2,4,2,2,2,1
85,4,1,2,3,2,1,1,2
85,4,2,3,3,1,1,1,3
85,4,3,2,3,1,2,3,1
85,5,1,4,3,2,1,1,2
85,5,2,2,1,2,2,2,3
85,5,3,1,4,1,2,1,1
85,6,1,4,2,2,2,1,3
85,6,2,2,1,1,1,2,2
85,6,3,2,4,2,1,1,2
85,7,1,3,4,2,1,1,3
85,7,2,4,2,1,1,2,3
85,7,3,2,4,2,2,3,1
85,8,1,3,2,1,1,3,3
85,8,2,3,4,2,2,1,2
85,8,3,1,4,2,2,3,1
85,9,1,4,2,1,2,2,1
85,9,2,1,1,1,2,1,1
85,9,3,3,1,1,2,1,2
85,10,1,2,2,2,2,3,1
85,10,2,1,1,1,2,2,1
85,10,3,4,2,2,1,2,2
85,11,1,4,3,2,2,3,2
85,11,2,3,3,1,2,2,3
85,11,3,1,3,1,1,3,2
85,12,1,3,2,1,1,2,3
85,12,2,4,1,1,1,3,1
85,12,3,3,2,1,1,1,2
86,1,1,4,2,2,1,1,2
86,1,2,1,1,1,2,2,3
86,1,3,1,3,1,1,3,2
86,2,1,4,1,1,1,2,3
86,2,2,3,1,1,2,1,3
86,2,3,3,4,1,2,1,1
86,3,1,4,3,2,1,2,3
86,3,2,1,3,2,1,2,1
86,3,3,1,2,2,2,3,1
86,4,1,2,4,2,2,2,2
86,4,2,4,4,1,2,2,3
86,4,3,2,1,2,2,2,2
86,5,1,2,3,2,1,3,3
86,5,2,1,2,2,2,3,3
86,5,3,4,2,2,2,3,2
86,6,1,2,4,1,2,1,1
86,6,2,1,3,1,2,2,1
86,6,3,3,2,1,2,3,1
86,7,1,2,4,1,1,2,2
86,7,2,4,1,1,1,3,3
86,7,3,4,2,2,1,3,1
86,8,1,4,1,2,1,3,3
86,8,2,4,3,2,1,1,1
86,8,3,2,4,2,1,1,1
86,9,1,1,3,2,2,1,3
86,9,2,3,4,1,1,1,1
86,9,3,3,1,1,2,3,1
86,10,1,1,4,1,2,2,2
86,10,2,2,1,1,1,3,2
86,10,3,3,3,1,1,1,2
86,11,1,2,1,2,1,1,2
86,11,2,3,2,1,1,2,2
86,11,3,2,2,2,2,3,3
86,12,1,3,3,1,2,1,2
86,12,2,1,4,2,2,2,3
